"row_idx","archivo_origen","duracion_hrs","distancia_km","velocidad_kmh","hora_inicio","hora_fin","comuna","via","indice_coord","lon","lat","alt","fecha","segment_id","fecha_dia","reset_flag","lat_prev","lon_prev","dist_from_prev_km","__jump_thr__","jump_flag","new_segment_flag","segment_seq"
"81","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.25","0.49","23.26","18:10","18:25","Curanilahue","Sargento Aldea","8","-73.348906","-37.477308","128.98218348733877","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::8","2025-07-01","False","-37.477314","-73.349203","0.02621689522950135","0.4","False","False","8"
"82","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.25","0.49","23.26","18:10","18:25","Curanilahue","Sargento Aldea","9","-73.348691","-37.477271","128.98218348733877","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::8","2025-07-01","False","-37.477308","-73.348906","0.01941338449085204","0.4","False","False","8"
"83","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.25","0.49","23.26","18:10","18:25","Curanilahue","Sargento Aldea","10","-73.348478","-37.477185","128.98218348733877","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::8","2025-07-01","False","-37.477271","-73.348691","0.021088725536559633","0.4","False","False","8"
"84","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.25","0.49","23.26","18:10","18:25","Curanilahue","Sargento Aldea","11","-73.348052","-37.477001","128.98218348733877","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::8","2025-07-01","False","-37.477185","-73.348478","0.042799100109650205","0.4","False","False","8"
"85","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.25","0.49","23.26","18:10","18:25","Curanilahue","Sargento Aldea","12","-73.347532","-37.476781","128.98218348733877","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::8","2025-07-01","False","-37.477001","-73.348052","0.05200051537270711","0.4","False","False","8"
"86","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.25","0.49","23.26","18:10","18:25","Curanilahue","Sargento Aldea","13","-73.347378","-37.476737","128.98218348733877","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::8","2025-07-01","False","-37.476781","-73.347532","0.014443537868322552","0.4","False","False","8"
"87","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.25","0.49","23.26","18:10","18:25","Curanilahue","Sargento Aldea","14","-73.347265","-37.476731","128.98218348733877","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::8","2025-07-01","False","-37.476737","-73.347378","0.009993919153979234","0.4","False","False","8"
"88","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.25","0.49","23.26","18:10","18:25","Curanilahue","Sargento Aldea","15","-73.347137","-37.47675","128.98218348733877","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::8","2025-07-01","False","-37.476731","-73.347265","0.011491176041188333","0.4","False","False","8"
"89","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.25","0.49","23.26","18:10","18:25","Curanilahue","Sargento Aldea","16","-73.347052","-37.476788","128.98218348733877","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::8","2025-07-01","False","-37.47675","-73.347137","0.008609051078042653","0.4","False","False","8"
"90","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.25","0.49","23.26","18:10","18:25","Curanilahue","Sargento Aldea","17","-73.34694","-37.476855","128.98218348733877","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::8","2025-07-01","False","-37.476788","-73.347052","0.012376773774125273","0.4","False","False","8"
"91","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.25","0.49","23.26","18:10","18:25","Curanilahue","Sargento Aldea","18","-73.34644","-37.477204","128.98218348733877","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::8","2025-07-01","False","-37.476855","-73.34694","0.058760070144987256","0.4","False","False","8"
"92","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.42","0.4","11.39","18:05","18:30","Concepción","Av. Padre Hurtado","0","-73.059525","-36.831672","263.48168677993067","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::9","2025-07-01","True","-37.477204","-73.34644","76.15052255810447","0.4","False","True","9"
"93","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.42","0.4","11.39","18:05","18:30","Concepción","Av. Padre Hurtado","1","-73.059648","-36.831672","263.48168677993067","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::9","2025-07-01","False","-36.831672","-73.059525","0.010947068333732919","0.4","False","False","9"
"94","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.42","0.4","11.39","18:05","18:30","Concepción","Av. Padre Hurtado","2","-73.059702","-36.831654","263.48168677993067","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::9","2025-07-01","False","-36.831672","-73.059648","0.005206148082942381","0.4","False","False","9"
"95","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.42","0.4","11.39","18:05","18:30","Concepción","Av. Padre Hurtado","3","-73.059744","-36.831636","263.48168677993067","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::9","2025-07-01","False","-36.831654","-73.059702","0.0042401505114594085","0.4","False","False","9"
"96","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.42","0.4","11.39","18:05","18:30","Concepción","Av. Padre Hurtado","4","-73.059798","-36.831572","263.48168677993067","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::9","2025-07-01","False","-36.831636","-73.059744","0.00858733521577962","0.4","False","False","9"
"97","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.42","0.4","11.39","18:05","18:30","Concepción","Av. Padre Hurtado","5","-73.060133","-36.831039","263.48168677993067","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::9","2025-07-01","False","-36.831572","-73.059798","0.06634401626166467","0.4","False","False","9"
"98","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.42","0.4","11.39","18:05","18:30","Concepción","Av. Padre Hurtado","6","-73.060674","-36.830178","263.48168677993067","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::9","2025-07-01","False","-36.831039","-73.060133","0.10716514753340774","0.4","False","False","9"
"99","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.42","0.4","11.39","18:05","18:30","Concepción","Av. Padre Hurtado","7","-73.061","-36.829629","263.48168677993067","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::9","2025-07-01","False","-36.830178","-73.060674","0.06759058984654195","0.4","False","False","9"
"100","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.42","0.4","11.39","18:05","18:30","Concepción","Av. Padre Hurtado","8","-73.061326","-36.829159","263.48168677993067","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::9","2025-07-01","False","-36.829629","-73.061","0.059775888466684","0.4","False","False","9"
"101","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.42","0.4","11.39","18:05","18:30","Concepción","Av. Padre Hurtado","9","-73.061571","-36.828756","263.48168677993067","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::9","2025-07-01","False","-36.829159","-73.061326","0.04983551695925638","0.4","False","False","9"
"102","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.42","0.4","11.39","18:05","18:30","Concepción","Av. Padre Hurtado","10","-73.061584","-36.82869","263.48168677993067","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::9","2025-07-01","False","-36.828756","-73.061571","0.007429526197132369","0.4","False","False","9"
"103","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.42","0.4","11.39","18:05","18:30","Concepción","Av. Padre Hurtado","11","-73.061572","-36.828623","263.48168677993067","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::9","2025-07-01","False","-36.82869","-73.061584","0.007526239217961673","0.4","False","False","9"
"104","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.42","0.4","11.39","18:05","18:30","Concepción","Av. Padre Hurtado","12","-73.061514","-36.828566","263.48168677993067","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::9","2025-07-01","False","-36.828623","-73.061572","0.008174379502371187","0.4","False","False","9"
"105","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.42","0.39","18.25","13:25","13:50","Coronel","Los Chiflones","0","-73.157612","-36.999248","164.38937713518266","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::10","2025-07-01","True","-36.828566","-73.061514","20.81333404592926","0.4","False","True","10"
"106","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.42","0.39","18.25","13:25","13:50","Coronel","Los Chiflones","1","-73.15818","-36.999323","164.38937713518266","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::10","2025-07-01","False","-36.999248","-73.157612","0.0511261001366547","0.4","False","False","10"
"107","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.42","0.39","18.25","13:25","13:50","Coronel","Los Chiflones","2","-73.158739","-36.999383","164.38937713518266","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::10","2025-07-01","False","-36.999323","-73.15818","0.05008836791686308","0.4","False","False","10"
"108","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.42","0.39","18.25","13:25","13:50","Coronel","Los Chiflones","3","-73.159329","-36.999449","164.38937713518266","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::10","2025-07-01","False","-36.999383","-73.158739","0.052906438337980234","0.4","False","False","10"
"109","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.42","0.39","18.25","13:25","13:50","Coronel","Los Chiflones","4","-73.159924","-36.99952","164.38937713518266","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::10","2025-07-01","False","-36.999449","-73.159329","0.05342548343642839","0.4","False","False","10"
"110","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.42","0.39","18.25","13:25","13:50","Coronel","Los Chiflones","5","-73.160528","-36.999592","164.38937713518266","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::10","2025-07-01","False","-36.99952","-73.159924","0.05423233560239203","0.4","False","False","10"
"111","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.42","0.39","18.25","13:25","13:50","Coronel","Los Chiflones","6","-73.161908","-36.999725","164.38937713518266","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::10","2025-07-01","False","-36.999592","-73.160528","0.12343965143054975","0.4","False","False","10"
"112","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.25","0.45","24.95","11:30","11:45","San Pedro de la Paz","1 Norte","0","-73.142192","-36.868645","120.21931689947468","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::11","2025-07-01","True","-36.999725","-73.161908","14.680415864148548","0.4","False","True","11"
"113","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.25","0.45","24.95","11:30","11:45","San Pedro de la Paz","1 Norte","1","-73.139973","-36.869006","120.21931689947468","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::11","2025-07-01","False","-36.868645","-73.142192","0.20143640178840733","0.4","False","False","11"
"114","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.25","0.45","24.95","11:30","11:45","San Pedro de la Paz","1 Norte","2","-73.139125","-36.869148","120.21931689947468","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::11","2025-07-01","False","-36.869006","-73.139973","0.07707033988590967","0.4","False","False","11"
"115","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.25","0.45","24.95","11:30","11:45","San Pedro de la Paz","1 Norte","3","-73.137351","-36.869402","120.21931689947468","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::11","2025-07-01","False","-36.869148","-73.139125","0.16031683383207404","0.4","False","False","11"
"116","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.25","0.45","24.95","11:30","11:45","San Pedro de la Paz","1 Norte","4","-73.137227","-36.869418","120.21931689947468","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::11","2025-07-01","False","-36.869402","-73.137351","0.011173177811449869","0.4","False","False","11"
"117","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.25","0.43","16.89","18:15","18:30","San Pedro de la Paz","Jerusalén","0","-73.135579","-36.888584","177.61014418008318","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::12","2025-07-01","True","-36.869418","-73.137227","2.136199939662948","0.4","False","True","12"
"118","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.25","0.43","16.89","18:15","18:30","San Pedro de la Paz","Jerusalén","1","-73.138878","-36.888051","177.61014418008318","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::12","2025-07-01","False","-36.888584","-73.135579","0.299321509091809","0.4","False","False","12"
"119","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.25","0.43","16.89","18:15","18:30","San Pedro de la Paz","Jerusalén","2","-73.140356","-36.887775","177.61014418008318","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::12","2025-07-01","False","-36.888051","-73.138878","0.13498122401502644","0.4","False","False","12"
"120","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.33","0.39","24.95","14:40","15:00","Concepción","Cardenio Avello","0","-73.030666","-36.81454","120.22917567780706","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::13","2025-07-01","True","-36.887775","-73.140356","12.711087310728425","0.4","False","True","13"
"121","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.33","0.39","24.95","14:40","15:00","Concepción","Cardenio Avello","1","-73.031084","-36.814433","120.22917567780706","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::13","2025-07-01","False","-36.81454","-73.030666","0.03906644652493104","0.4","False","False","13"
"122","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.33","0.39","24.95","14:40","15:00","Concepción","Cardenio Avello","2","-73.031336","-36.814341","120.22917567780706","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::13","2025-07-01","False","-36.814433","-73.031084","0.02465563988870648","0.4","False","False","13"
"123","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.33","0.39","24.95","14:40","15:00","Concepción","Cardenio Avello","3","-73.03234","-36.813866","120.22917567780706","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::13","2025-07-01","False","-36.814341","-73.031336","0.10381698789364024","0.4","False","False","13"
"124","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.33","0.39","24.95","14:40","15:00","Concepción","Cardenio Avello","4","-73.032976","-36.813679","120.22917567780706","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::13","2025-07-01","False","-36.813866","-73.03234","0.060315179250189116","0.4","False","False","13"
